[Script Info]
; Script generated by Aegisub 3.0.4
; http://www.aegisub.org/
Title: Default Aegisub file
ScriptType: v4.00+
WrapStyle: 0
PlayResX: 640
PlayResY: 480
ScaledBorderAndShadow: yes
Video Zoom: 6
Last Style Storage: FMA2 Types
Scroll Position: 0
Active Line: 0
Video Zoom Percent: 1

[V4+ Styles]
Format: Name, Fontname, Fontsize, PrimaryColour, SecondaryColour, OutlineColour, BackColour, Bold, Italic, Underline, StrikeOut, ScaleX, ScaleY, Spacing, Angle, BorderStyle, Outline, Shadow, Alignment, MarginL, MarginR, MarginV, Encoding
Style: FMA2 Default ARA,Hacen Liner Screen Bd,40,&H00FFFFFF,&H000000FF,&H002B2B2B,&H00000000,-1,0,0,0,100,100,0,0,1,1.5,0,2,10,10,10,0
Style: FMA2 Self ARA,Hacen Liner Screen Bd,40,&H1EFFFFFF,&H000000FF,&H1E5D2200,&H00000000,-1,0,0,0,100,100,0,0,1,1.5,0,2,10,10,10,0
Style: FMA2 Before ARA,Hacen Liner Screen Bd,40,&H1EF4F4F4,&H000000FF,&H1E2B2B2B,&H00000000,-1,0,0,0,100,100,0,0,1,1.5,0,2,10,10,10,0
Style: FMA2 Upline ARA,Hacen Liner Screen Bd,40,&H00FFFFFF,&H000000FF,&H00003044,&H00000000,-1,0,0,0,100,100,0,0,1,1.5,0,2,10,10,10,0
Style: FMA2 Ed Anger ARA,Hacen Liner Screen Bd,42,&H00FFFFFF,&H000000FF,&H00000056,&H00000000,-1,0,0,0,100,100,0,0,1,1.3,0,2,10,10,10,0
Style: FMA2 Ed Anger lol ARA,Hacen Liner Screen Bd,40,&HC8E9E9E9,&H003A3129,&H1EFCFCFC,&H00000000,-1,0,0,0,100,100,0,0,1,2,0,2,10,10,10,0
Style: Screen W AR,Hacen Extender X4 Super Fit,45,&H00FFFFFF,&H000000FF,&H00000000,&H00000000,0,0,0,0,100,100,0,0,1,1.2,0,2,10,10,10,1
Style: FMA2 O-E Translate ARA,Motken '3areeb,33,&H00F9F9F9,&H00C9C9C9,&H14000000,&H00000000,0,0,0,0,100,100,0,0,1,1,0,2,10,10,10,1


[Events]
Format: Layer, Start, End, Style, Name, MarginL, MarginR, MarginV, Effect, Text
Dialogue: 0,0:09:45.82,0:09:47.54,FMA2 Default ARA,Gracia,0,0,0,,{\be1}هذا نادر الحدوث
Dialogue: 0,0:09:47.54,0:09:48.91,FMA2 Default ARA,Gracia,0,0,0,,{\be1}لا تستطيع النوم ؟
Dialogue: 0,0:09:48.91,0:09:50.03,FMA2 Default ARA,Hughes,0,0,0,,{\be1}تقريباً
Dialogue: 0,0:09:55.37,0:09:56.39,FMA2 Default ARA,Gracia,0,0,0,,{\be1}هل لي أن أحزر ؟
Dialogue: 0,0:09:57.45,0:09:59.52,FMA2 Default ARA,Gracia,0,0,0,,{\be1}لقد كنت تفكر بهؤلاء الاثنين، صحيح ؟
Dialogue: 0,0:10:01.63,0:10:07.28,FMA2 Default ARA,Hughes,0,0,0,,{\be1}خيميائيو الدولة يعرفون باسم "كلاب العسكرية" بين الناس
Dialogue: 0,0:10:07.28,0:10:10.54,FMA2 Default ARA,Hughes,0,0,0,,{\be1}كيف لشخص بذلك السن أن يحمل عبئاً كهذا ؟
Dialogue: 0,0:10:15.40,0:10:17.01,FMA2 Default ARA,Al,0,0,0,,{\be1}أخي، هل أنت مستيقظ ؟
Dialogue: 0,0:10:18.59,0:10:21.86,FMA2 Default ARA,Al,0,0,0,,{\be1}فطيرة السيدة [غراشيا] كانت كفطيرة أمي، صحيح ؟
Dialogue: 0,0:10:22.37,0:10:23.71,FMA2 Default ARA,Ed,0,0,0,,{\be1}نعم، كانت لذيذة
Dialogue: 0,0:10:24.14,0:10:24.65,FMA2 Default ARA,Al,0,0,0,,{\be1}حقاً ؟
Dialogue: 0,0:10:25.18,0:10:28.87,FMA2 Default ARA,Al,0,0,0,,{\be1}في هذه الحالة، يجب أن أضيفها إلى قائمة الأشياء التي عليّ أكلها عندما أستعيد جسدي
Dialogue: 0,0:10:30.22,0:10:32.30,FMA2 Default ARA,Ed,0,0,0,,{\be1}نعم .. عليك ذلك، عليك ذلك
Dialogue: 0,0:10:33.38,0:10:34.03,FMA2 Default ARA,Al,0,0,0,,{\be1}أخي
Dialogue: 0,0:10:35.47,0:10:38.01,FMA2 Default ARA,Al,0,0,0,,{\be1}سيكون من الرائع لو استطعنا استعادة أجسادنا بسرعة
Dialogue: 0,0:10:39.02,0:10:40.35,FMA2 Default ARA,Ed,0,0,0,,{\be1}نعم
Dialogue: 0,0:10:45.80,0:10:46.99,FMA2 Default ARA,Isaac,0,0,0,,{\be1}بقيت واحدة فقط
Dialogue: 0,0:10:48.18,0:10:52.03,FMA2 Default ARA,Isaac,0,0,0,,{\be1}واحدة أخرى وسيسقط [برادلي] في الجحيم
Dialogue: 0,0:10:59.08,0:11:03.38,FMA2 Default ARA,Mustang,0,0,0,,{\be1}(استناداً إلى التقارير، استطاع [إسحاق] التسلل البارحة إلى سجن (سنترال
Dialogue: 0,0:11:03.84,0:11:06.19,FMA2 Default ARA,Mustang,0,0,0,,{\be1}علينا أن لا نستخف بالموقف بعد الآن
Dialogue: 0,0:11:06.19,0:11:07.13,FMA2 Default ARA,Mustang,0,0,0,,{\be1}تأكدوا من إيجاده
Dialogue: 0,0:11:08.42,0:11:11.04,FMA2 Default ARA,Mustang,0,0,0,,{\be1}أغلقوا الطرق وابحثوا في كل مكان
Dialogue: 0,0:11:12.09,0:11:14.75,FMA2 Default ARA,Mustang,0,0,0,,{\be1}لا يهمني إذا أسقطتموه قتيلاً فور رؤيته
Dialogue: 0,0:11:14.75,0:11:16.03,FMA2 Default ARA,Mustang,0,0,0,,{\be1}! هذا أمر من القائد الأعلى
Dialogue: 0,0:11:19.05,0:11:21.31,FMA2 Default ARA,Mustang,0,0,0,,{\be1}سأخرج أنا أيضاً
Dialogue: 0,0:11:21.80,0:11:23.02,FMA2 Default ARA,Policeman,0,0,0,,{\be1}! وحدات الدعم ! أسرعوا
Dialogue: 0,0:11:23.44,0:11:25.31,FMA2 Default ARA,Policeman2,0,0,0,,{\be1}! لدينا خمس إصابات، أبلغوا القيادة
Dialogue: 0,0:11:25.71,0:11:26.79,FMA2 Default ARA,Al,0,0,0,,{\be1}هذا فظيع
Dialogue: 0,0:11:26.91,0:11:28.82,FMA2 Default ARA,Ed,0,0,0,,{\be1}إنه انفجار بخاري
Dialogue: 0,0:11:28.83,0:11:32.69,FMA2 Default ARA,Ed,0,0,0,,{\be1}إذا رفعت درجة حرارة الماء بشكل مفاجئ فإنه يتمدد بشكل متفجر
Dialogue: 0,0:11:32.69,0:11:34.92,FMA2 Default ARA,Ed,0,0,0,,{\be1}فالواقع أن 70 بالمئة من جسم الإنسان يتكون من الماء
Dialogue: 0,0:11:36.08,0:11:38.68,FMA2 Default ARA,Ed,0,0,0,,{\be1}فلنسرع، علينا أن نمسكه بسرعة
Dialogue: 0,0:11:42.15,0:11:43.58,FMA2 Default ARA,Isaac,0,0,0,,{\be1}.. حسنٌ
Dialogue: 0,0:11:45.94,0:11:50.65,FMA2 Default ARA,Armstrong,0,0,0,,{\be1}[المقدرة على تفادي خيميائي .. كما هو متوقع من السيد [إسحاق
Dialogue: 0,0:11:50.85,0:11:52.75,FMA2 Default ARA,Isaac,0,0,0,,{\be1}! [ذلك الصوت، [آرمسترونغ
Dialogue: 0,0:11:53.57,0:11:54.65,FMA2 Default ARA,Armstrong,0,0,0,,{\be1}بالطبع
Dialogue: 0,0:11:59.01,0:12:04.69,FMA2 Default ARA,Armstrong,0,0,0,,{\be1}[خيميائي اليد القوية، [أليكس لويس آرمسترونغ
Dialogue: 0,0:12:04.91,0:12:05.82,FMA2 Default ARA,Isaac,0,0,0,,{\be1}! خذ هذه
Dialogue: 0,0:12:08.90,0:12:11.65,FMA2 Default ARA,Armstrong,0,0,0,,{\be1}الماء المضغوط بقوة قادر على تقطيع الكثير من الأشياء
Dialogue: 0,0:12:13.71,0:12:17.44,FMA2 Default ARA,Armstrong,0,0,0,,{\be1}لكنه عديم الفائدة أمام قبضتي
Dialogue: 0,0:12:25.10,0:12:25.96,FMA2 Default ARA,Al,0,0,0,,{\be1}! أيها الرائد
Dialogue: 0,0:12:29.29,0:12:29.96,FMA2 Default ARA,Al,0,0,0,,{\be1}! انتبه
Dialogue: 0,0:12:32.09,0:12:34.25,FMA2 Default ARA,Ed,0,0,0,,{\be1}قربة مملوءة بالماء
Dialogue: 0,0:12:34.25,0:12:35.20,FMA2 Default ARA,Ed,0,0,0,,{\be1}[شكراً لك [آل
Dialogue: 0,0:12:36.28,0:12:38.10,FMA2 Default ARA,Al,0,0,0,,{\be1}فلنلحق به يا أخي
Dialogue: 0,0:12:38.10,0:12:39.92,FMA2 Default ARA,Armstrong,0,0,0,,{\be1}[هيا بنا أيها الأخوان [إلريك
Dialogue: 0,0:12:40.26,0:12:40.73,FMA2 Default ARA,Al,0,0,0,,{\be1}! نعم
Dialogue: 0,0:12:40.26,0:12:40.73,FMA2 Upline ARA,Ed,0,0,0,,{\be1}! نعم
Dialogue: 0,0:12:48.15,0:12:50.61,FMA2 Default ARA,Mustang,0,0,0,,{\be1}لقد مر زمن طويل، يا ذا الجليد
Dialogue: 0,0:12:53.15,0:12:54.66,FMA2 Default ARA,Isaac,0,0,0,,{\be1}[روي مستانغ]
Dialogue: 0,0:12:54.66,0:12:57.57,FMA2 Default ARA,Isaac,0,0,0,,{\be1}لا، بل خيميائي اللهب
Dialogue: 0,0:12:57.62,0:13:01.24,FMA2 Default ARA,Mustang,0,0,0,,{\be1}من المحزن حقاً أن علي قتال رفيق قديم
Dialogue: 0,0:13:01.79,0:13:04.97,FMA2 Default ARA,Isaac,0,0,0,,{\be1}رفيق ؟ ليس لدي أي أصدقاء
Dialogue: 0,0:13:04.97,0:13:08.54,FMA2 Default ARA,Isaac,0,0,0,,{\be1}! الذين كانوا في (إشبال) كانوا الجيش الفاسد وكلابهم فقط
Dialogue: 0,0:13:17.35,0:13:18.87,FMA2 Default ARA,Isaac,0,0,0,,{\be1}في النهاية ليست سوى نيران
Dialogue: 0,0:13:18.87,0:13:20.22,FMA2 Default ARA,Isaac,0,0,0,,{\be1}لا يمكنها مجاراة الماء
Dialogue: 0,0:13:28.78,0:13:29.74,FMA2 Default ARA,Isaac,0,0,0,,{\be1}! تباً
Dialogue: 0,0:13:33.77,0:13:35.46,FMA2 Default ARA,Isaac,0,0,0,,{\be1}! حسنٌ، حسنٌ، حسنٌ
Dialogue: 0,0:13:35.67,0:13:37.24,FMA2 Default ARA,Ed,0,0,0,,{\be1}هذه نهاية طريقك
Dialogue: 0,0:13:37.28,0:13:42.14,FMA2 Default ARA,Ed,0,0,0,,{\be1}! تساءلت عما كنت تفعله في هذا الزقاق، فقررت العودة لألقي نظرة، ولقد أصبت
Dialogue: 0,0:13:44.88,0:13:46.46,FMA2 Default ARA,Al,0,0,0,,{\be1}لا فائدة من الفرار
Dialogue: 0,0:13:47.00,0:13:49.31,FMA2 Default ARA,Isaac,0,0,0,,{\be1}الفرار ؟ لا داعي لذلك
Dialogue: 0,0:14:00.83,0:14:03.55,FMA2 Default ARA,Ed,0,0,0,,{\be1}.. تفاعلات كهذه في الوقت نفسه
Dialogue: 0,0:14:04.21,0:14:05.72,FMA2 Default ARA,Al,0,0,0,,{\be1}لا يمكن
Dialogue: 0,0:14:05.72,0:14:07.56,FMA2 Default ARA,Al,0,0,0,,{\be1}.. هذا مستحيل .. إنه
Dialogue: 0,0:14:08.85,0:14:09.83,FMA2 Default ARA,Ed,0,0,0,,{\be1}! حجر الفلاسفة
Dialogue: 0,0:14:16.28,0:14:17.16,FMA2 Default ARA,Ed,0,0,0,,{\be1}ماذا ؟
Dialogue: 0,0:14:17.16,0:14:18.44,FMA2 Default ARA,Ed,0,0,0,,{\be1}.. كل الهواء الذي في الجو
Dialogue: 0,0:14:18.44,0:14:20.07,FMA2 Default ARA,Isaac,0,0,0,,{\be1}[إدوارد إلريك]
Dialogue: 0,0:14:20.70,0:14:21.77,FMA2 Default ARA,Isaac,0,0,0,,{\be1}يا كلب العسكرية
Dialogue: 0,0:14:21.77,0:14:23.72,FMA2 Default ARA,Isaac,0,0,0,,{\be1}! خيميائي الدولة
Dialogue: 0,0:14:23.72,0:14:27.71,FMA2 Default ARA,Isaac,0,0,0,,{\be1}هل تعلم ما تخطط له هذه الدولة ؟
Dialogue: 0,0:14:27.73,0:14:29.96,FMA2 Default ARA,Ed,0,0,0,,{\be1}.. وكيف لي أن أعرف ؟ الأهم من ذلك
Dialogue: 0,0:14:30.15,0:14:33.96,FMA2 Default ARA,Isaac,0,0,0,,{\be1}لو أنك تعرف، لفهمت ما أحاول فعله
Dialogue: 0,0:14:34.03,0:14:35.97,FMA2 Default ARA,Ed,0,0,0,,{\be1}! قلت لك ! أنا لا أعرف
Dialogue: 0,0:14:45.12,0:14:46.84,FMA2 Default ARA,Ed,0,0,0,,{\be1}! عظيم يا [آل]، أحسنت صنعاً
Dialogue: 0,0:14:46.84,0:14:48.88,FMA2 Default ARA,Al,0,0,0,,{\be1}.. أخي، خيمياء ذاك الرجل
Dialogue: 0,0:14:48.88,0:14:49.53,FMA2 Default ARA,Ed,0,0,0,,{\be1}نعم
Dialogue: 0,0:14:49.93,0:14:50.70,FMA2 Default ARA,Ed,0,0,0,,{\be1}! أنت
Dialogue: 0,0:14:51.03,0:14:52.70,FMA2 Default ARA,Ed,0,0,0,,{\be1}أنت تحمل حجر الفلاسفة، صحيح ؟
Dialogue: 0,0:14:53.53,0:14:54.86,FMA2 Default ARA,Isaac,0,0,0,,{\be1}عمَّ تتكلم ؟
Dialogue: 0,0:14:55.09,0:14:57.11,FMA2 Default ARA,Ed,0,0,0,,{\be1}! إذا كنت لا تريد الكلام، فسأجبرك على ذلك
Dialogue: 0,0:14:57.54,0:15:00.63,FMA2 Default ARA,Isaac,0,0,0,,{\be1}هل هذا حقاً وقت الحديث التافه ؟
Dialogue: 0,0:15:11.04,0:15:14.13,FMA2 Default ARA,Armstrong,0,0,0,,{\be1}! [المهارات التي توارثتها الأجيال في عائلة [آرمسترونغ
Dialogue: 0,0:15:14.67,0:15:16.12,FMA2 Default ARA,Ed,0,0,0,,{\be1}سأترك الأمر لك أيها الرائد
Dialogue: 0,0:15:16.35,0:15:19.06,FMA2 Default ARA,Armstrong,0,0,0,,{\be1}.. الطرق البارعة في الخيمياء
Dialogue: 0,0:15:19.27,0:15:21.64,FMA2 Default ARA,Armstrong,0,0,0,,{\be1}! لها ذوق خاص
Dialogue: 0,0:15:26.89,0:15:28.01,FMA2 Default ARA,Armstrong,0,0,0,,{\be1}ماذا ؟
Dialogue: 0,0:15:28.01,0:15:29.84,FMA2 Default ARA,Ed,0,0,0,,{\be1}! ما الذي تحاول فعله ؟ أيها الرائد
Dialogue: 0,0:15:29.84,0:15:31.03,FMA2 Default ARA,Armstrong,0,0,0,,{\be1}.. لا، أنا فقط
Dialogue: 0,0:15:35.92,0:15:37.36,FMA2 Default ARA,Al,0,0,0,,{\be1}.. جدران الجليد
Dialogue: 0,0:15:37.36,0:15:38.34,FMA2 Default ARA,Ed,0,0,0,,{\be1}تتصل
Dialogue: 0,0:15:38.98,0:15:40.36,FMA2 Default ARA,Al,0,0,0,,{\be1}.. لا يمكن .. ذلك الرجل
Dialogue: 0,0:15:41.65,0:15:45.37,FMA2 Default ARA,Ed,0,0,0,,{\be1}.. إنه يخطط لتحويل (سنترال) ... لا بل مركز القيادة الوسطى
Dialogue: 0,0:15:46.30,0:15:48.28,FMA2 Default ARA,Ed,0,0,0,,{\be1}! إلى جليد
Dialogue: 0,0:15:50.07,0:15:53.32,FMA2 Default ARA,Ed,0,0,0,,{\be1}أيها الرائد ! أنا و [آل] سنوقف هذا الرجل
Dialogue: 0,0:15:53.32,0:15:54.86,FMA2 Default ARA,Ed,0,0,0,,{\be1}خلال ذلك الوقت، تولَّ أمر حلقات التحويل
Dialogue: 0,0:15:54.86,0:15:57.09,FMA2 Default ARA,Armstrong,0,0,0,,{\be1}تعني تدميرهم .. مفهوم
Dialogue: 0,0:16:00.63,0:16:05.48,FMA2 Default ARA,Isaac,0,0,0,,{\be1}! كنج برادلي]، سوف أدفنك تحت جليدي هنا]
Dialogue: 0,0:16:05.64,0:16:06.55,FMA2 Default ARA,Ed,0,0,0,,{\be1}! توقف
Dialogue: 0,0:16:18.04,0:16:18.80,FMA2 Default ARA,Ed,0,0,0,,{\be1}! ابتعد
Dialogue: 0,0:16:25.46,0:16:26.15,FMA2 Default ARA,Ed,0,0,0,,{\be1}! حار حار حار
Dialogue: 0,0:16:27.58,0:16:28.24,FMA2 Default ARA,Al,0,0,0,,{\be1}! أخي
Dialogue: 0,0:16:29.24,0:16:30.17,FMA2 Default ARA,Isaac,0,0,0,,{\be1}أنت بطيء
Dialogue: 0,0:16:34.03,0:16:34.41,FMA2 Default ARA,Ed,0,0,0,,{\be1}! [آل]
Dialogue: 0,0:16:44.55,0:16:46.31,FMA2 Default ARA,Al,0,0,0,,{\be1}!درع .. فارغ ؟
Dialogue: 0,0:16:47.92,0:16:53.19,FMA2 Default ARA,Isaac,0,0,0,,{\be1}! لا يمكن ! هذا يعني أنك ربطت روحه بالدرع
Dialogue: 0,0:16:53.19,0:16:58.02,FMA2 Default ARA,Isaac,0,0,0,,{\be1}.. فقدت ذراعك .. والأخ الأصغر له جسد فارغ
Dialogue: 0,0:16:59.47,0:17:01.11,FMA2 Default ARA,Isaac,0,0,0,,{\be1}.. فهمت الآن ! أنتما
Dialogue: 0,0:17:03.26,0:17:04.95,FMA2 Default ARA,Isaac,0,0,0,,{\be1}ارتكبتما فعلاً محرماً
Dialogue: 0,0:17:06.71,0:17:11.92,FMA2 Default ARA,Isaac,0,0,0,,{\be1}! أعظم حرمة في الخيمياء ! لقد قمتما بتحويل بشري
Dialogue: 0,0:17:14.52,0:17:17.16,FMA2 Before ARA,Ed,0,0,0,,{\be1\fad(200,200)}!! [آل] .. [آلفونسو]
Dialogue: 0,0:17:17.48,0:17:19.54,FMA2 Before ARA,Ed,0,0,0,,{\be1\fad(200,200)}! تباً ! ما كان يجب أن يحدث هذا
Dialogue: 0,0:17:20.91,0:17:25.05,FMA2 Before ARA,Ed,0,0,0,,{\be1\fad(200,200)}اللعنة ! لقد أخذوها
Dialogue: 0,0:17:27.20,0:17:29.64,FMA2 Before ARA,Ed,0,0,0,,{\be1\fad(200,200)}أعيدوه .. إنه أخي
Dialogue: 0,0:17:30.03,0:17:34.02,FMA2 Before ARA,Ed,0,0,0,,{\be1\fad(200,200)}أعيدوه .. إنه أخي الوحيد
Dialogue: 0,0:17:41.06,0:17:44.98,FMA2 Default ARA,Ed,0,0,0,,{\be1}أنت .. أنت قد خطوت خطوتك نحو الجحيم
Dialogue: 0,0:18:04.46,0:18:05.61,FMA2 Default ARA,Ed,0,0,0,,{\be1}! استسلم
Dialogue: 0,0:18:05.61,0:18:07.45,FMA2 Default ARA,Ed,0,0,0,,{\be1}ليس هناك ماء لتستخدمه
Dialogue: 0,0:18:07.78,0:18:09.31,FMA2 Default ARA,Isaac,0,0,0,,{\be1}.. وهل نسيت
Dialogue: 0,0:18:09.31,0:18:12.19,FMA2 Default ARA,Isaac,0,0,0,,{\be1}ممَّا يتكون 70 بالمئة من جسم الإنسان ؟
Dialogue: 0,0:18:14.93,0:18:15.45,FMA2 Default ARA,Al,0,0,0,,{\be1}! أخي
Dialogue: 0,0:18:19.95,0:18:23.28,FMA2 Default ARA,Isaac,0,0,0,,{\be1}أنتما لا تعرفان .. ما هو الوجه الحقيقي لهذه الدولة
Dialogue: 0,0:18:34.28,0:18:36.19,FMA2 Default ARA,Al,0,0,0,,{\be1}أخي، أخي
Dialogue: 0,0:18:36.19,0:18:38.26,FMA2 Default ARA,Ed,0,0,0,,{\be1}آل]، فلننطلق خلفه]
Dialogue: 0,0:18:39.01,0:18:42.67,FMA2 Default ARA,Ed,0,0,0,,{\be1}إنه يستخف بنا
Dialogue: 0,0:18:45.94,0:18:46.95,FMA2 Default ARA,Policeman,0,0,0,,{\be1}هل فعلناها ؟
Dialogue: 0,0:18:48.85,0:18:49.93,FMA2 Default ARA,Policeman,0,0,0,,{\be1}ثانيةً ؟
Dialogue: 0,0:18:55.82,0:18:58.23,FMA2 Default ARA,Mustang,0,0,0,,{\be1}! لا تستخف بنيراني
Dialogue: 0,0:18:59.89,0:19:00.73,FMA2 Default ARA,Hawkeye,0,0,0,,{\be1}.. حقاً
Dialogue: 0,0:19:01.53,0:19:03.73,FMA2 Default ARA,Hawkeye,0,0,0,,{\be1}أرجوك أن تبقي عجزك للأيام الماطرة فقط
Dialogue: 0,0:19:12.87,0:19:14.37,FMA2 Default ARA,Isaac,0,0,0,,{\be1}[برادلي]
Dialogue: 0,0:19:22.06,0:19:23.21,FMA2 Default ARA,Isaac,0,0,0,,{\be1}! استعد للمعركة
Dialogue: 0,0:20:04.65,0:20:05.95,FMA2 Default ARA,Kimbley,0,0,0,,{\be1}يا للعار
Dialogue: 0,0:20:08.52,0:20:09.60,FMA2 Default ARA,Mustang,0,0,0,,{\be1}! أيها الرائد ! الآن
Dialogue: 0,0:20:09.89,0:20:13.19,FMA2 Default ARA,Armstrong,0,0,0,,{\be1}عُلم
Dialogue: 0,0:20:35.38,0:20:37.43,FMA2 Default ARA,Ed,0,0,0,,{\be1}[القائد [كنغ برادلي
Dialogue: 0,0:20:38.22,0:20:42.92,FMA2 Default ARA,Fuhrer,0,0,0,,{\be1}أوه .. أحسنت صنعاً أيها الخيميائي المعدني
Dialogue: 0,0:20:42.92,0:20:43.66,FMA2 Default ARA,Fuhrer,0,0,0,,{\be1}هذا صحيح
Dialogue: 0,0:20:44.59,0:20:50.18,FMA2 Default ARA,Fuhrer,0,0,0,,{\be1}يمكنني التباهي أمام ابني بأنني استطعت مساعدتك
Dialogue: 0,0:20:53.57,0:20:55.21,FMA2 Default ARA,Hughes,0,0,0,,{\be1}ماذا ؟ نزلة برد ؟
Dialogue: 0,0:20:55.21,0:20:57.88,FMA2 Default ARA,Hughes,0,0,0,,{\be1}صحيح ! سمعت أنك قمت بعمل رائع هناك
Dialogue: 0,0:20:58.55,0:21:01.48,FMA2 Default ARA,Mustang,0,0,0,,{\be1}كل ما فعلته هو تدمير حلقة التحويل
Dialogue: 0,0:21:01.59,0:21:03.61,FMA2 Default ARA,Mustang,0,0,0,,{\be1}القائد هو من أمسك المجرم
Dialogue: 0,0:21:04.21,0:21:07.49,FMA2 Default ARA,Hughes,0,0,0,,{\be1}القائد هو من قال أن ذلك كان بفضلك
Dialogue: 0,0:21:08.55,0:21:10.07,FMA2 Default ARA,Hughes,0,0,0,,{\be1}ماذا ؟ ألست راضياً ؟
Dialogue: 0,0:21:10.07,0:21:12.23,FMA2 Default ARA,Hughes,0,0,0,,{\be1}اقبل كلماته بامتنان
Dialogue: 0,0:21:12.23,0:21:13.54,FMA2 Default ARA,Hughes,0,0,0,,{\be1}كما أن هناك مثلاً قديماً يقول
Dialogue: 0,0:21:13.54,0:21:16.43,FMA2 Default ARA,Hughes,0,0,0,,{\be1}يجب أن تصغي إلى من يفوقك عمراً بطاعة"، صحيح ؟"
Dialogue: 0,0:21:22.05,0:21:26.34,FMA2 Default ARA,Al,0,0,0,,{\be1}وفي النهاية، انتهى كل شيء دون أن نعرف أكان حجر الفلاسفة أم لا
Dialogue: 0,0:21:26.34,0:21:28.87,FMA2 Default ARA,Ed,0,0,0,,{\be1}يبدو أن علينا انتظار تحقيق العسكرية حول الأمر
Dialogue: 0,0:21:31.37,0:21:34.67,FMA2 Default ARA,Armstrong,0,0,0,,{\be1}إدوارد إلريك]، سمعت أنك في العلاج]
Dialogue: 0,0:21:34.73,0:21:35.76,FMA2 Default ARA,Armstrong,0,0,0,,{\be1}! لذا طرت سريعاً إلى هنا
Dialogue: 0,0:21:38.05,0:21:43.26,FMA2 Default ARA,Armstrong,0,0,0,,{\be1}حسنٌ، ما رأيك أن أسليك وأنت في المشفى لا تستطيع فعل شيء ؟
Dialogue: 0,0:21:44.22,0:21:47.20,FMA2 Default ARA,Armstrong,0,0,0,,{\be1}هذه العضلات تشعرك بالارتياح، صحيح ؟
Dialogue: 0,0:21:47.20,0:21:50.08,FMA2 Default ARA,Armstrong,0,0,0,,{\be1}لا تخجل، يمكنك لمسها كما تشاء
Dialogue: 0,0:21:50.08,0:21:52.73,FMA2 Ed Anger ARA,Ed,0,0,0,,{\be1\fad(0,400)}! توقف
Dialogue: 0,0:21:56.83,0:21:59.94,FMA2 Default ARA,Lust,0,0,0,,{\be1}هكذا إذاً، مات [إسحاق] ؟
Dialogue: 0,0:21:59.94,0:22:02.74,FMA2 Default ARA,Lust,0,0,0,,{\be1}لكنه استطاع أن يصبح دعامة بشرية، هذا مؤسف حقاً
Dialogue: 0,0:22:03.08,0:22:04.82,FMA2 Default ARA,Lust,0,0,0,,{\be1}إذاً ماذا عن حجر الفلاسفة ؟
Dialogue: 0,0:22:07.46,0:22:08.57,FMA2 Default ARA,Lust,0,0,0,,{\be1}لقد بالغ في استخدامه، صحيح ؟
Dialogue: 0,0:22:10.60,0:22:13.25,FMA2 Default ARA,Lust,0,0,0,,{\be1}غلاتوني] .. لا يفترض بك أن تأكل الأشياء الغريبة، صحيح ؟]
Dialogue: 0,0:22:15.02,0:22:17.56,FMA2 Default ARA,Lust,0,0,0,,{\be1}نعم، الأمور في (ليور) تسير بشكل جيد
Dialogue: 0,0:22:18.77,0:22:21.09,FMA2 Default ARA,Lust,0,0,0,,{\be1}سيبدأ كل شيء عما قريب
Dialogue: 0,0:22:21.09,0:22:23.47,FMA2 Default ARA,Lust,0,0,0,,{\be1}قريباً جداً
Dialogue: 0,0:22:27.34,0:22:32.89,FMA2 O-E Translate ARA,,0,0,0,,{\fad(1000,0)\be17\blur3}مشهد السماء التي شاهدناها معاً، تلك السماء الحمراء
Dialogue: 0,0:22:32.89,0:22:38.10,FMA2 O-E Translate ARA,,0,0,0,,{\be17\blur3}هل تتذكرها ؟
Dialogue: 0,0:22:38.10,0:22:44.01,FMA2 O-E Translate ARA,,0,0,0,,{\be17\blur3}قطعنا وعداً يومها ونسمات الصيف تحيط بنا
Dialogue: 0,0:22:44.02,0:22:48.24,FMA2 O-E Translate ARA,,0,0,0,,{\fad(0,457)\be17\blur3}جلسنا متقاربين
Dialogue: 0,0:22:51.74,0:22:57.33,FMA2 O-E Translate ARA,,0,0,0,,{\fad(506,0)\be17\blur3}خلف ابتسامتك المصطنعة
Dialogue: 0,0:22:57.33,0:23:02.67,FMA2 O-E Translate ARA,,0,0,0,,{\be17\blur3}يقبع ظل متمدد
Dialogue: 0,0:23:02.67,0:23:11.93,FMA2 O-E Translate ARA,,0,0,0,,{\fad(0,415)\be17\blur3}لذا تظاهرت أن كل شيء على ما يرام وسايرتك
Dialogue: 0,0:23:13.55,0:23:21.48,FMA2 O-E Translate ARA,,0,0,0,,{\fad(468,372)\be17\blur3}تابعت انتظار الأخبار التي لم تصل على هذه الطاولة
Dialogue: 0,0:23:24.11,0:23:29.86,FMA2 O-E Translate ARA,,0,0,0,,{\fad(460,0)\be17\blur3}تلك الليالي الخالية وأوقات الصباح التي لم يفترض بها أن تأتي يوماً
Dialogue: 0,0:23:29.86,0:23:34.62,FMA2 O-E Translate ARA,,0,0,0,,{\be17\blur3}فهمتها جميعاً
Dialogue: 0,0:23:34.62,0:23:40.25,FMA2 O-E Translate ARA,,0,0,0,,{\be17\blur3}مشهد السماء التي شاهدناها معاً، تلك السماء الحمراء
Dialogue: 0,0:23:40.25,0:23:45.17,FMA2 O-E Translate ARA,,0,0,0,,{\be17\blur3}أنا واثق أنك ستتذكرها يوماً
